2;18;unwohl;3;3
1;1;Stroh;2;2
1;4;Sommerabend;2;2
1;4;Segeltour;2;2
1;4;Sekt;2;1
3;7;Seltsam;2;3
3;7;leer;2;3
2;11;Still;3;3
1;12;Viel;1;2
1;12;ausländisch;1;2
1;12;Farbthema;1;1
1;12;aufwendig;2;2
1;14;Drist;3;3
4;14;Chaos;3;3
1;14;Kompliziert;3;3
1;14;undurchschaubar;2;2
1;14;unaufwendig;2;1
1;15;Abenddämerung;2;2
1;15;Regnersich;2;3
5;15;Bunt;2;2
5;15;Alleine;3;3
1;15;Selfcare;1;1
1;15;melankonisch;3;3
7;2;kalt;3;3
1;1;Raum;2;2
7;1;Licht;2;2
1;1;TIsch;1;2
1;1;Stuhl;1;1
6;1;Sommer;2;2
2;1;dunkelheit;2;3
1;1;hitze;2;2
2;1;sonnenschein;2;2
1;2;altstadt;1;2
2;2;sommerregen;2;2
1;2;leichtigkeit;2;3
3;2;frühling;2;2
1;1;altmodisch;2;3
1;1;schwach;3;3
1;1;ausdrucksschwach;2;3
1;2;kräftig;3;3
1;2;stark;3;3
1;2;frisch;3;3
1;2;ausdrucksstark;2;3
1;2;emotional;3;3
1;6;dreidimensional;1;1
1;6;tiefgehend;2;2
5;6;komisch;3;3
1;6;altmodisch;2;2
1;9;konkret;2;1
7;10;nass;2;2
3;10;feucht;2;2
1;10;diffus;3;3
2;11;dunkel;2;3
1;11;finster;2;3
1;11;geheimnisvoll;2;3
7;11;kindlich;3;3
1;14;interessant;3;3
8;14;abstrakt;2;2
1;14;diffus;3;3
1;14;elegant;2;3
1;16;fruchtig;2;2
2;16;altmodisch;2;2
1;16;kitschig;2;3
1;16;geschmacklos;1;2
1;16;unkreativ;1;2
1;16;einfältig;1;2
1;1;ländlich;2;2
1;1;heimlich;3;3
1;1;natürlich;2;3
1;1;geborgen;3;3
1;1;vertraut;3;3
1;4;stimmungsvoll;3;3
1;6;anregend;3;3
7;6;natürlich;2;3
1;6;nostalgisch;3;3
1;10;isoliert;3;3
1;10;beengend;3;3
2;10;ungewiss;2;3
1;1;verborgen;2;3
6;1;gelassen;3;3
3;2;kühl;2;3
1;2;ausgelassen;2;3
1;2;versöhnlich;2;3
1;4;Stressfrei;2;3
1;5;Überfordert;3;3
2;5;kühl;2;3
1;8;Verwirrung;2;3
1;8;voll;1;2
2;8;bedrückend;3;3
1;10;ausgelassen;3;3
1;12;Fany;1;1
2;12;außergewöhnlich;2;3
1;15;verregnet;2;3
1;16;Clean;1;1
1;16;schaudernd;2;3
2;1;interessant;3;3
4;2;harmonisch;3;3
2;9;sicher;3;3
15;9;liebe;3;3
1;9;partner;2;2
1;9;nachmittag;2;2
8;1;Natur;2;2
2;1;Stimmungsvoll;3;3
4;2;paris;2;2
1;2;Regentag;2;2
11;2;Warm;2;3
16;4;meer;2;2
1;4;firedvoll;3;3
1;4;Zeitstillstand;2;3
5;4;freiheit;3;3
3;7;herbst;2;2
1;7;romtanik;3;3
1;7;blumenwiese;2;2
4;8;trauer;3;3
1;8;mitleidig;3;3
1;9;regentag;2;2
1;9;friedvoll;3;3
19;11;meer;2;2
1;11;friedvoll;3;3
1;11;nachbarschaft;2;2
3;12;zufrieden;3;3
7;13;sonne;2;2
1;13;herbst;2;2
5;14;minimalistisch;2;2
1;14;reduziert;2;2
2;15;stimmungsvoll;3;3
1;15;regentag;2;2
1;15;zielgerichtet;3;3
1;15;stille;2;3
1;16;blackandwhite;1;1
3;6;vielfältig;2;2
3;6;aufregend;3;3
6;11;unruhig;3;3
5;11;verlassen;2;3
2;12;exotisch;2;3
1;13;gefährlich;3;3
2;14;wirr;3;3
4;14;eisig;2;3
5;15;verlassen;2;3
1;17;dämmrig;2;3
1;1; verlassen;3;3
1;1; düster;3;3
2;2;still;2;3
2;9;still;2;3
1;9;veträumt;3;3
2;10;gruselig;3;3
1;10;beklemmend;3;3
5;17;still;3;3
4;17;fernweh;2;3
1;18;gruselig;3;3
3;1;komisch;3;3
11;2;schön;2;2
1;1;campen;2;2
15;1;wald;2;2
1;2;zufrieden;3;3
2;5;Ruhe;3;3
2;5;gelassen;3;3
4;5;entspannt;3;3
1;10;Verschlafen;3;3
1;12;lebendig;3;3
1;12;neugierig;3;3
5;14;Durcheinander;3;2
1;17;erholt;3;3
1;17;ausgeglichen;3;3
1;18;Geborgenheit;3;3
1;18;glücklich;3;3
7;1;grün;2;2
1;1;hoch;2;2
15;1;gelb;2;2
3;1;Kirche;1;2
1;1;Chor;1;2
8;2;Paar;2;2
7;2;Park;2;2
5;4;schiff;2;2
1;4;saturiert;2;2
1;5;brot;1;2
5;5;boot;1;2
1;5;primitiv;2;2
1;6;punkt;1;2
1;6;kreis;2;2
7;6;biologie;2;2
1;8;wasser;2;2
1;10;hoch;1;2
1;10;Alee;2;2
13;11;häuser;2;2
2;11;kontrast;2;2
2;11;unsicher;2;3
2;11;gefährlich;3;3
1;12;schlaf;2;2
1;13;verblasst;2;2
4;13;weit;2;2
1;13;weg;2;2
1;13;ausblick;2;2
9;15;abend;2;3
3;16;wild;3;3
1;16;kontast;2;2
2;16;böse;3;3
3;17;bunt;2;2
1;17;saturiert;2;2
14;18;bäume;2;2
1;18;kaffee;2;2
1;2;vertrautheit;3;3
6;2;liebevoll;3;3
1;4;urlaubssreif;3;2
1;4;schönheit;2;2
1;5;leere;2;3
1;6;mikrobiologisch;2;2
1;7;hingebungsvoll;3;3
1;7;vertrauend;3;3
2;7;anonym;2;2
1;8;aufgeregt;3;3
2;9;vertrautheit;3;3
1;10;lustwandeln;2;3
1;11;besiedelt;2;2
1;11;trostlos;3;3
1;11;naturlos;2;2
1;12;frabenfroh;2;2
2;13;trostlos;3;3
2;15;kälte;2;3
1;15;heimkehr;2;2
1;16;intensiv;2;3
2;16;morgenröte;2;2
1;17;urbaubsstimmung;2;3
1;17;stresslos;3;3
2;18;künstlerisch;2;3
4;18;erdig;2;2
2;1;yellow;1;1
2;1;golden;2;1
1;1;glass;2;1
1;1;lieve;1;1
1;1;office;1;1
1;5;frisch;3;3
1;5;künstlich;3;3
2;5;frühling;2;2
1;6;mysteriös;3;3
1;6;schleife;2;2
5;8;schön;2;2
3;8;Frühling;2;2
1;8;Frieden;3;3
1;9;unwohl;3;3
2;10;frisch;3;3
1;10;Entspannung;3;3
1;10;Frieden;3;3
1;11;künstlich;2;3
1;11;wand;2;2
1;11;uninteressant;3;3
2;12;interessant;3;3
5;12;kunst;2;2
1;12;motivierend;3;3
2;12;geheimnisvoll;3;3
2;13;Durst;2;2
2;13;unruhig;3;3
1;14;Industrie;2;2
1;14;CO2;2;1
1;16;unruhig;3;3
1;16;auffregend;3;3
1;16;billig;2;2
1;16;künstlich;2;3
2;17;sommerlich;3;3
1;18;durst;2;2
1;1;emotionslos;3;3
1;1;kalt;2;3
3;2;belebt;3;3
2;2;einladend;2;3
1;5;emotionslos;3;3
4;6;verwirrend;3;3
1;7;unpersönlich;2;3
1;8;eisig;3;3
1;9;verregnet;2;3
3;9;zweisam;2;2
1;10;natürlich;2;3
1;11;ausgrenzend;3;3
1;12;emotionslos;3;3
2;13;alleine;3;3
2;14;unnatürlich;2;3
1;15;uneinladend;2;3
3;16;kontrastreich;2;2
3;16;floral;2;2
2;17;erheiternd;3;3
1;18;emotionslos;3;3
2;1;Freude;3;3
1;1;Geschäftigkeit;2;3
2;1;as;1;1
2;1;strukturiert;2;2
3;1;frei;3;3
1;1;einzeln;2;1
2;2;wohlfühlend;3;3
1;2;klassisch;2;2
1;2;symphatisch;3;3
9;2;angenehm;3;3
1;1;Lagerfeuer;2;2
4;1;sonne;2;2
2;1;feuer;2;2
1;2;unreal;3;1
2;2;glück;3;3
4;2;traum;3;3
1;1;a;1;1
1;8;angenehm;3;3
1;8;lauwarm;3;3
1;8;beängstigend;3;3
1;8;schleieferhaft;2;3
1;1;Gebäude;2;2
1;1;Boden;2;2
1;1;Essen;1;2
5;2;Ruhe;3;3
1;6;Verwirrung;3;3
2;6;Bewegung;2;2
4;7;Entspannung;3;3
1;8;Sehnsucht;3;3
1;8;Warten;2;2
2;8;Einsamkeit;3;3
1;11;Lärm;2;2
1;11;schönesWetter;1;1
1;12;Kultiviertheit;2;2
3;12;Ruhe;3;3
1;14;Rauschen;2;2
1;14;Unklarheit;2;3
1;15;Abendsruhe;2;3
1;15;Wandern;2;2
2;16;Schönheit;2;2
1;16;Feinheit;2;2
1;16;Nervosität;3;3
1;17;Meersgeruch;2;2
1;18;Distanz;2;3
1;18;Verwüstung;2;3
1;1;Leuchtturm;2;2
1;2;zusammen;2;3
7;4;See;2;2
16;5;Wald;2;2
4;6;Zelle;2;2
1;7;zusammen;2;2
1;8;Shnee;2;2
1;8;Fernster;2;2
1;10;Zusammensein;2;3
2;11;See;2;2
1;13;Würste;2;2
1;14;Stark;2;3
1;14;Ordnung;2;3
4;15;Einsamkeit;3;3
4;16;Leben;3;3
4;17;See;2;2
1;18;Spiegel;2;2
3;1;gruselig;3;3
5;2;gelassenheit;3;3
1;2;müdigkeit;3;3
1;2;traurigkeit;3;3
1;2;sorge;3;3
1;1;mondän;2;3
1;1;modern;2;3
1;1;clean;1;1
1;1;eingängig;2;2
4;1;dominant;2;3
2;1;farbenfroh;2;2
1;1;unlesbar;2;2
1;2;gutefarbe;1;1
1;5;wunderschön;2;2
1;6;wunderschön;2;2
1;7;wunderschön;2;2
1;9;wunderschön;2;2
1;10;wunderschön;2;2
2;12;wunderschön;2;2
1;13;wunderschön;2;2
1;14;wunderschön;2;2
2;15;wunderschön;2;2
1;16;wunderschön;2;2
1;18;schön;2;2
1;1;wandern;2;2
5;2;Abend;2;2
5;4;Schiffe;2;2
1;10;mystisch;3;3
9;10;Wald;2;2
3;11;Gemeinschaft;2;3
4;12;Asien;2;2
3;13;Horizont;2;2
4;13;Einsamkeit;3;3
3;18;Farbe;2;2
9;18;Wald;2;2
4;1;traurig;3;3
10;1;chaotisch;3;3
2;2;nostalgisch;3;3
1;1;Versammlung;2;2
1;1;Pflanze;2;2
1;1;einsamkeit;3;3
1;1;Traum;2;3
1;1;Höhle;2;2
7;2;verliebt;3;3
2;2;Date;2;3
1;2;Kennenlernen;2;2
1;2;Desigual;1;1
3;4;Romantik;3;3
3;4;Erholsam;3;3
2;4;Abschalten;2;3
1;4;Genuss;3;3
1;4;Italien;2;2
1;4;impressionistisch;1;2
1;5;Schlamm;2;2
1;5;Vogel;2;2
2;5;Matsch;2;2
1;6;Desigual;1;1
1;6;Mama;1;1
1;6;Vielfalt;2;2
1;6;Zusammenspiel;2;2
1;7;WirMüssenMiteinanderReden;1;1
1;7;Unbeholfen;3;3
1;7;1.Date;1;3
1;7;Palmenblätter?;1;1
1;7;Verwirrung;3;3
1;8;Trauerweide;2;2
1;8;Fee;2;2
1;8;Leichtigkeit;2;3
1;9;Fürsorge;3;3
1;9;Prommenade;2;2
1;9;Lichtspiele;2;2
1;9;AllesStimmt;1;1
6;10;orange;2;2
4;10;rot;2;2
5;10;Weg;2;2
8;10;Spaziergang;2;2
1;10;Freundschaft;2;3
2;10;Ende;2;2
1;10;Unklarheit;2;3
1;10;Ziellosigkeit;3;3
2;11;Norwegen;2;2
2;11;Flut;2;2
1;11;dasgrünehaus;1;1
1;11;Welle;2;2
2;11;Nordsee;2;2
1;11;Aarthal;2;2
2;12;Desigual;1;1
1;12;Restaurant;1;2
2;12;fröhlich;3;3
2;13;Oase;2;2
2;13;Kamel;1;2
1;13;Wasser;1;2
1;13;Urlaub;2;2
1;13;Freiheit;3;3
1;13;grenzenlos;3;3
1;13;verlorengehen;3;3
4;13;Hitze;2;2
1;13;Burka;1;2
1;14;Kleinteiligkeit;2;2
1;14;Barcode;1;2
2;14;Skyline;2;2
1;14;Hochhäuser;2;2
2;14;Hektik;2;3
2;14;Nebel;2;2
1;14;Weitwinkel;2;2
1;15;Prommenade;2;2
1;15;Arbeitsweg;2;2
5;15;friedlich;3;3
1;15;Erleichterung;3;3
1;15;Lichtspiegelung;2;2
1;15;Naturnähe;2;3
1;15;NachHauseKommen;1;3
1;16;Wüste;2;2
2;16;Tatoo;2;2
1;16;BildeneKunst;1;2
1;16;Schattenwurf;2;2
1;16;Schablone;2;2
5;17;Wärme;3;3
1;17;Zeitenwende;2;2
1;17;Freidlich;3;3
1;17;Veränderung;2;3
2;18;Regen;2;2
1;18;Feuchte;2;2
1;18;Gummistiefel;2;2
1;1;aufgewühlt;3;3
12;4;glücklich;3;3
1;4;befreiend;3;3
3;5;trist;3;3
1;7;mitfühlend;3;3
1;7;aufgewühlt;3;3
1;8;nostalgisch;3;3
1;8;berührend;3;3
1;9;nostalgisch;3;3
1;10;berührt;3;3
2;11;geborgen;3;3
2;11;glücklich;3;3
3;12;chaotisch;3;3
2;12;mitreißend;3;3
1;13;verängstigt;3;3
1;14;verzweifelt;3;3
2;14;Hoffnung;3;3
3;15;glücklich;3;3
1;16;verzerrend;3;3
2;18;chaotisch;3;3
1;18;verzweifelt;3;3
1;1;Herbst;2;2
5;1;sonnig;2;2
2;5;Moor;2;2
2;5;Nebel;2;2
1;6;Algen;2;2
3;7;Park;2;2
2;7;Lust;3;3
1;8;windig;2;2
1;8;Salweide;2;2
1;8;Eiszapfen;2;2
1;9;Paris;2;2
4;11;Hafen;2;2
2;11;Skandinavien;2;2
4;11;Winter;2;2
3;12;Anime;2;2
1;12;Jugend;2;2
1;13;Wilder-West;2;2
1;14;Depression;2;3
1;14;müde;3;3
1;15;Altstadt;2;2
4;15;Paris;2;2
1;16;unheimlich;3;3
1;16;Brand;2;2
1;16;Moor;2;2
4;17;Urlaub;2;3
1;17;Mittelmeer;2;2
2;17;Strand;2;2
2;18;Verschmutzung;2;2
1;1;fundamental;2;2
3;1;beruhigend;3;3
1;1;aufbauend;3;3
4;2;geborgen;3;3
2;4;erschöpft;3;3
1;4;ausgelaugt;3;3
1;4;herzerwärmend;3;3
1;4;melancholisch;3;3
4;5;dunkel;3;3
1;5;schwer;2;3
1;5;regnerisch;2;3
3;5;melancholisch;3;3
1;5;besinnlich;3;3
1;6;transzendent;3;2
1;6;einfach;2;3
1;6;komplex;2;2
1;7;feucht;2;2
1;8;metallisch;1;2
1;8;ungemütlich;3;3
1;8;einfach;2;3
1;9;besinnlich;3;3
1;9;erquickend;3;3
3;10;melancholisch;3;3
3;10;lieblich;3;3
1;10;seelenfrieden;2;3
1;11;aufwühlend;3;3
3;11;beängstigend;3;3
3;11;wild;2;3
1;11;komplex;2;2
1;11;verzerrend;2;2
1;12;rauchig;2;2
1;12;aromatisch;2;3
2;12;laut;2;3
1;12;klassisch;2;2
1;12;gemütlich;3;3
1;13;heilsbringer;2;2
1;13;erlösend;3;3
1;13;glücklich;3;3
1;13;freudig;3;3
1;13;aromatisch;2;3
1;14;zentriert;2;2
4;14;ruhig;3;3
1;14;fokussiert;3;3
3;14;einfach;2;3
1;15;heiter;2;3
5;15;geborgen;3;3
1;15;geschützt;3;3
1;15;erfrischend;3;3
1;15;neugeboren;2;3
1;16;surreal;3;3
1;16;fremd;3;3
1;16;unpersönlich;3;3
2;16;ungewohnt;3;3
1;16;aufgewühlt;3;3
2;17;besinnlich;3;3
1;17;ausgelaugt;3;3
1;18;besinnlich;3;3
1;18;traditionell;2;2
1;18;abschalten;3;3
1;18;heimat;2;2
8;1;bunt;2;2
2;1;Glück;2;3
1;1;Glitzer;2;2
1;1;Edelsteine;1;2
1;1;Abenteuer;2;3
1;1;Reise;2;2
1;1;Kultur;2;2
1;2;alltag;2;2
1;2;gespräch;2;2
1;4;bucht;2;2
1;4;anlegeplatz;2;2
3;4;segeln;2;2
1;4;wellen;2;2
1;4;rauschen;2;2
4;4;ruhe;3;3
1;5;lichtung;2;2
1;5;waldrand;2;2
1;5;feld;2;2
3;5;wiese;2;2
1;5;feldweg;2;2
1;5;reiten;2;2
6;5;natur;2;2
1;5;bauer;1;2
1;5;gemüße;1;2
1;5;laufen;1;2
1;5;spazieren;2;2
4;6;natur;2;2
1;6;blätter;2;2
1;6;bäume;2;2
1;6;wald;2;2
1;6;urwald;2;2
1;6;dschungel;2;2
1;6;amazonas;2;2
1;6;brasilien;2;2
1;6;afrika;2;2
1;6;tiere;1;2
1;6;flora;2;2
1;6;fauna;1;2
1;6;entdeckungen;2;2
1;6;urlaub;1;2
1;6;faszination;2;2
1;6;naturwunder;2;2
1;6;überlebenskampf;1;2
1;7;zusammensein;2;2
3;7;pärchen;2;2
1;7;gespräch;2;2
2;7;gelassenheit;1;3
4;7;schön;2;2
2;7;geborgenheit;3;3
4;8;schnee;2;2
1;8;glitzer;2;2
1;8;warm;2;3
1;8;feuer;2;2
1;8;cognac;1;2
1;8;baum;1;2
1;8;entspannung;3;3
1;8;familie;1;2
1;9;alltag;2;2
7;9;spaziergang;2;2
2;9;reden;2;2
6;9;ruhe;2;3
1;9;wichtig;2;3
1;9;pfützen;2;2
2;9;feucht;2;2
10;11;blau;2;2
1;11;hügel;2;2
1;11;tulpen;1;2
2;11;holland;2;2
4;11;wasser;2;2
1;11;dörfer;2;2
1;11;wind;2;2
1;11;möwen;1;2
1;11;shrimp;1;1
2;11;fisch;1;2
1;11;rau;2;3
4;11;schön;2;2
1;12;besinnlich;3;3
1;13;verborgen;2;3
5;13;leer;2;3
1;13;unendlich;2;3
2;13;ruhe;3;3
1;13;ungewissheit;3;3
1;13;ägypten;2;2
2;13;wandern;2;2
2;14;kunst;2;2
2;14;vergessen;3;3
1;14;überlegen;2;3
2;14;suchen;1;3
2;15;nachdenken;2;3
8;15;traurig;3;3
2;15;laufen;2;2
1;15;langertag;1;2
4;15;lichter;2;2
1;15;lazternen;2;2
1;15;geräusche;1;2
1;15;stadt;1;2
1;16;wiese;2;2
1;16;dämmerung;2;2
1;16;zirpen;1;2
1;16;kühl;3;2
1;16;frühling;2;2
1;16;insekten;1;2
1;16;grillen;2;2
8;16;natur;2;2
1;16;luft;2;2
1;17;alleine;2;3
3;17;melancholisch;3;3
5;17;wasser;2;2
1;17;endlos;3;2
1;17;spannung;3;3
1;17;schwanken;2;2
1;17;plätschern;2;2
1;17;fische;1;2
2;17;reise;2;2
1;18;lichtung;2;2
1;18;radfahren;1;2
1;18;vögel;1;2
2;18;teich;2;2
3;18;see;2;2
2;18;weiher;2;2
5;18;grün;1;2
1;18;guteluft;1;1
2;18;draußen;2;2
3;18;sommer;2;2
4;7;angenehm;3;3
2;12;inspirierend;3;3
4;16;beruhigend;3;3
1;2;frostig;3;2
1;2;erholsam;3;3
1;2;farbig;2;2
1;2;feucht;2;2
2;4;salzig;2;2
3;4;sonnig;2;2
2;4;kühl;3;3
4;4;kalt;3;3
1;4;nass;2;2
1;4;feucht;2;2
1;4;beruhigt;3;3
1;6;farbig;2;2
5;6;warm;3;3
2;6;kalt;3;3
1;6;kühl;3;3
1;6;ekelerregend;3;3
1;6;angeekelt;3;3
1;6;übel;3;3
1;7;beklemmend;3;3
1;7;beunruhigend;3;3
1;7;ängstlich;3;3
1;7;angewidert;3;3
1;7;angeekelt;3;3
1;7;eklig;3;3
1;8;beklemmend;3;3
1;8;beunruhigend;3;3
1;8;kühl;3;3
1;8;kahl;2;3
2;8;nass;2;2
2;8;frisch;3;3
2;8;unwohl;3;3
2;9;kühl;3;3
1;9;duftend;2;2
7;10;kühl;3;3
2;10;regnerisch;2;3
1;10;überglücklich;3;3
1;10;glückseelig;3;3
1;10;erfreut;3;3
4;11;kühl;3;3
1;11;frostig;3;2
1;11;erfreut;3;3
1;11;weiß;2;2
4;11;traurig;3;3
3;11;frisch;2;3
1;12;bildschön;2;2
1;12;künstlerisch;2;3
3;12;farbig;2;2
2;12;extravagant;2;3
3;12;beruhigend;3;3
1;12;beruhigt;3;3
5;13;sonnig;2;2
1;13;windig;1;2
2;13;wärmend;2;3
1;14;beklemmend;3;3
2;15;feucht;2;2
1;15;beruhigt;3;3
3;15;kühl;3;3
1;15;frostig;3;2
2;16;bunt;2;2
2;17;kühl;2;3
1;17;wärmend;3;3
2;17;salzig;2;2
2;18;beklemmend;3;3
3;18;beunruhigend;3;3
1;18;gedankenverloren;3;3
1;18;nachdenkend;3;3
1;1;abandoned;1;1
1;2;amazing;1;1
1;2;rainy;1;1
2;2;beautiful;1;1
1;2;nostlgic;1;1
1;4;missing;1;1
1;4;happy;1;1
1;4;lookingforward;1;1
1;5;happy;1;1
1;5;calm;1;1
1;5;going;1;1
1;6;attention;1;1
1;6;to;1;1
1;6;detail;1;1
1;7;lonely;1;1
1;8;happy;1;1
1;8;calm;1;1
1;8;therapatic;1;1
1;9;loved;1;1
1;9;complete;1;1
1;9;happy;1;1
1;10;calm;1;1
1;11;confident;1;1
1;11;clear;1;1
1;11;imaginative;1;1
1;12;ethnic;1;1
1;12;culturala;1;1
1;13;guilt;1;1
1;13;sad;1;1
1;13;angry;1;1
1;14;unclear;1;1
1;14;void;1;1
1;14;empty;1;1
1;14;blured;1;1
1;15;raniy;1;1
1;15;cold;1;1
2;15;cozy;1;1
1;15;beautiful;1;1
1;16;artistic;1;1
1;16;leaves;1;1
1;16;potrait;1;1
1;16;painting;1;1
1;16;calm;1;1
1;17;happy;1;1
1;17;soothing;1;1
1;18;reflecting;1;1
2;4;windig;2;1
1;4;frisch;3;1
1;5;erdig;2;2
1;5;feucht;2;2
2;5;waldig;2;2
5;6;chaotisch;3;3
1;6;abtrakt;2;2
1;6;laut;2;3
1;6;mechanisch;2;2
1;7;naturbezogen;2;3
1;7;starr;2;3
1;7;sexuell;1;3
1;8;verworren;3;3
1;10;intim;3;3
1;10;geborgen;3;3
3;11;chaotisch;3;3
1;12;elegant;2;3
1;12;feminin;2;3
4;13;still;2;3
2;14;chaotisch;3;3
1;14;friedlich;3;3
1;14;verworren;3;3
3;14;verschwommen;2;3
2;16;feminin;3;2
2;16;elegant;2;3
1;17;windig;2;2
1;17;abenteurlustig;3;3
1;17;mutig;3;3
1;18;naturbezogen;2;3
1;18;still;3;3
1;18;verworren;3;3
1;1;Dämmerung;2;2
1;1;Ruhe;2;3
2;1;Bäume;2;2
2;2;Farben;1;2
2;2;Dämmerung;2;2
4;2;Menschen;2;2
2;2;Lichter;2;2
3;2;Laternen;2;2
3;4;Himmel;2;2
4;4;Insel;2;2
1;5;Blätter;2;2
1;6;Blatt;2;2
4;7;Blätter;2;2
1;8;Blumen;2;2
1;8;Farben;1;2
1;8;Verlauf;2;2
5;9;Menschen;2;3
4;9;Pärchen;2;2
1;9;Natur;2;2
2;10;Pärchen;2;2
3;10;Natur;2;2
1;11;Landschaft;2;2
4;11;Wolken;2;2
2;13;Landschaft;2;2
9;13;Sand;2;2
1;14;Ausstellung;2;2
1;14;Museum;2;2
1;15;Dämmerung;2;2
3;15;Bäume;2;2
4;16;Schwarz;2;2
4;16;Weiß;2;2
8;16;Pflanzen;2;2
2;17;Wolken;2;2
4;17;Himmel;2;2
2;17;Segelboot;2;2
8;18;Spiegelung;2;2
1;2;kein;1;1
1;2;bild;1;1
1;2;zu;1;1
1;2;sehen;1;1
1;2;ggewesen;1;1
6;4;boot;2;2
1;4;mast;2;2
1;4;segel;2;2
4;4;sonne;2;2
1;4;gold;2;2
6;5;bäume;2;2
1;5;kahl;2;3
1;5;schwarz;2;1
1;5;weiß;1;1
3;5;braun;2;2
3;5;papierboot;2;2
1;5;landschaft;2;2
1;6;blasen;2;2
1;6;petrischale;2;2
4;6;mikroskop;2;2
1;6;forschen;2;2
1;6;krankheit;2;2
1;6;rung;1;1
2;6;formen;1;2
3;7;sommer;2;2
1;7;blumen;2;2
1;7;personen;2;2
1;7;leute;2;2
2;7;zwei;2;2
1;7;liebende;2;3
2;7;liegen;2;2
1;7;sitzen;2;2
1;7;unterhalten;2;2
1;7;träumen;2;3
3;7;vertrauen;3;3
1;8;bunt;2;2
1;8;glitter;2;2
1;8;streifen;2;2
2;8;sterne;2;2
1;8;punkte;2;2
1;8;flecken;2;2
1;8;altmodisch;2;2
1;8;out;1;1
3;9;laternen;2;2
2;9;weg;2;2
4;9;allee;2;2
5;9;bäume;2;2
2;9;lichter;2;2
1;9;lampen;2;2
1;9;leute;2;2
1;9;personen;2;2
1;9;zwei;2;2
4;9;regenschirm;2;2
2;9;laub;2;2
1;9;laufen;2;2
4;10;laub;2;2
5;10;regen;2;2
3;10;menschen;2;2
1;10;personen;2;2
1;10;leute;2;2
6;10;blätter;2;2
2;10;schwarz;2;2
1;11;fluss;2;2
1;11;ufer;2;2
5;11;rot;2;2
1;11;wellen;2;2
1;11;untergang;2;3
1;12;geisha;1;1
1;12;nerd;1;1
1;12;haare;2;2
1;12;schwarz;2;2
3;12;china;2;2
1;12;directions;1;1
1;12;haarfarbe;1;2
1;12;anders;1;2
1;12;altmodisch;2;2
1;12;grün;2;2
1;13;gestalt;2;2
1;13;scheme;2;1
2;13;strand;2;2
1;13;afrika;2;2
1;13;meer;2;2
1;13;streifen;2;2
1;13;linien;1;2
1;13;person;2;2
1;13;warten;2;2
4;13;verträumt;3;3
1;14;formen;2;2
1;14;bunt;1;2
1;14;streifen;2;2
1;14;striche;2;2
1;14;linien;2;2
1;14;stalakmiten;2;2
1;14;wand;2;2
1;14;depressiv;3;3
1;14;uninteressant;3;3
1;14;unstrukturiert;2;3
6;15;regenschirm;2;2
4;15;menschen;2;3
1;15;leute;2;2
4;15;laternen;2;2
3;15;allee;2;2
1;15;frankreich;2;2
2;15;feierabend;2;2
1;15;gemälde;2;2
3;16;feuer;2;2
2;16;orange;1;1
1;16;lodernd;2;3
1;16;blumen;2;2
2;16;ranken;2;2
1;16;schwarzweiß;2;2
5;16;schatten;2;2
1;17;sonnenunteergang;2;2
7;17;sonne;2;2
1;17;segelschiff;2;2
1;17;segel;2;2
2;17;ferne;2;2
3;17;horizont;2;2
3;18;wasser;2;2
1;18;tümpel;2;2
3;18;rund;2;2
3;18;orange;2;2
1;1;Gerichtet;2;2
2;2;hoffnungsvoll;3;3
1;2;vorfreude;2;3
1;4;gemeinschaftlich;3;3
1;5;alleine;3;3
1;5;kokon;2;2
3;5;glücklich;3;3
1;5;freude;3;3
1;6;unzufrieden;3;3
1;6;panisch;3;3
1;6;unglücklich;3;3
1;7;apathisch;3;3
1;7;unverbunden;3;3
1;7;unglücklich;3;3
1;7;losgelöst;3;3
1;7;unzufrieden;3;3
1;8;ordentlich;3;3
1;8;zufrieden;3;3
1;8;bescheiden;3;3
1;8;erfolge;2;3
1;8;eingeschlossen;2;3
1;9;hoffnungsvoll;3;3
2;9;zufrieden;3;3
1;9;aufgeregt;3;3
1;9;unsicher;3;3
1;10;ausgeschlossen;2;3
1;10;nervös;3;3
1;10;unwissend;3;3
1;10;freudig;3;3
1;11;alleine;3;3
1;11;gezwungen;3;3
2;11;unzufrieden;3;3
1;11;gedrängt;3;3
3;12;glücklich;3;3
1;12;Frühlingsgefühl;2;3
1;12;selbstsicher;3;3
2;13;sehnsucht;3;3
1;13;träumen;3;3
1;14;abgelegen;3;2
1;15;endlich;2;2
1;15;fertig;2;2
6;16;düster;3;3
1;16;täuschend;2;3
1;16;unzufrieden;3;3
1;16;nervös;3;3
1;17;abschluss;2;2
1;17;zukunft;2;2
1;18;tod;2;3
1;18;endlich;2;2
1;18;sterben;2;3
1;18;alleine;3;3
1;18;ausgeschlossen;2;3
1;1;unzufrieden;3;3
2;1;nachdenklich;3;3
1;1;verspottet;3;3
5;1;Hoffnung;3;3
1;1;Besserung;2;3
1;1;Gefühle;2;3
1;1;Angst;3;3
1;1;Abstand;2;3
1;2;Mischung;2;2
1;2;Gefühle;2;3
3;2;verspielt;3;3
1;2;verspannt;3;3
1;4;herrlich;3;3
1;4;wundervoll;3;3
1;4;Ausgelassenheit;3;3
1;4;heiterkeit;3;3
1;4;beglückt;3;3
1;4;besinnlich;3;3
